,longitude,latitude,neigh,room_type,accommodates,bedrooms,beds,price,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable
2307,-82.61285,35.59252,A,Entire home/apt,5,3.0,3.0,100.0,30,0,,True
2308,-82.66938,35.52094,G,Entire home/apt,4,1.0,2.0,99.0,2,7,5.0,True
2309,-82.54737,35.62138,D,Entire home/apt,4,1.0,1.0,225.0,2,9,5.0,False
2310,-82.553123,35.597935,B,Entire home/apt,6,2.0,3.0,204.0,2,34,4.85,True
2311,-82.558548,35.599442,B,Entire home/apt,2,1.0,1.0,115.0,1,54,4.98,False
2312,-82.65192,35.6109,A,Entire home/apt,8,4.0,4.0,536.0,3,12,4.92,True
2313,-82.50404,35.47922,F,Private room,3,1.0,2.0,66.0,2,29,4.86,False
2314,-82.592049,35.61179,A,Entire home/apt,6,3.0,3.0,215.0,3,43,4.86,True
2315,-82.63193,35.56967,A,Entire home/apt,4,2.0,2.0,213.0,1,41,5.0,False
2316,-82.66385,35.62785,A,Entire home/apt,4,2.0,3.0,107.0,30,1,5.0,False
2317,-82.61039,35.60094,A,Entire home/apt,4,2.0,3.0,152.0,2,29,4.9,False
2318,-82.6313,35.57064,A,Entire home/apt,4,2.0,2.0,215.0,1,29,5.0,False
2319,-82.50705,35.46987,F,Entire home/apt,8,3.0,4.0,145.0,1,11,4.09,True
2320,-82.50672,35.46971,F,Entire home/apt,8,3.0,4.0,124.0,1,19,4.74,True
2321,-82.55187,35.59555,B,Entire home/apt,4,2.0,2.0,409.0,1,21,4.95,True
2322,-82.59062,35.58088,A,Entire home/apt,5,3.0,3.0,165.0,30,5,5.0,False
2323,-82.57501,35.45438,F,Entire home/apt,6,3.0,4.0,174.0,2,16,5.0,False
2324,-82.59905,35.62792,D,Entire home/apt,6,3.0,4.0,200.0,2,1,5.0,False
2325,-82.62741,35.59161,A,Entire home/apt,4,1.0,1.0,78.0,1,57,4.86,False
2326,-82.62899,35.59156,A,Entire home/apt,3,1.0,1.0,79.0,1,65,4.86,False
2327,-82.50365,35.61968,E,Entire home/apt,4,2.0,1.0,135.0,2,4,4.75,False
2328,-82.55066,35.60398,B,Entire home/apt,4,2.0,2.0,250.0,2,14,5.0,True
2329,-82.47405,35.62596,E,Entire home/apt,4,2.0,3.0,119.0,2,15,5.0,True
2330,-82.58742,35.59288,A,Entire home/apt,4,2.0,2.0,230.0,2,17,4.88,True
2331,-82.54677,35.60354,B,Private room,2,1.0,1.0,121.0,1,6,5.0,True
2332,-82.48723,35.5399,C,Entire home/apt,2,1.0,1.0,180.0,2,35,5.0,False
2333,-82.52927,35.49067,C,Entire home/apt,2,1.0,1.0,76.0,2,16,4.88,False
2334,-82.57751,35.65012,D,Entire home/apt,6,3.0,4.0,235.0,2,8,5.0,True
2335,-82.64153,35.62225,A,Entire home/apt,8,4.0,5.0,271.0,4,8,5.0,True
2336,-82.50411,35.47642,F,Entire home/apt,9,4.0,5.0,271.0,2,3,5.0,True
2337,-82.61321,35.58756,A,Private room,2,1.0,,141.0,1,3,5.0,False
2338,-82.53072,35.51039,C,Entire home/apt,4,2.0,2.0,119.0,14,3,5.0,False
2339,-82.49133,35.49301,C,Entire home/apt,10,4.0,5.0,326.0,2,7,4.86,True
2340,-82.50727,35.4679,F,Entire home/apt,6,3.0,4.0,124.0,1,23,4.83,True
2341,-82.56357,35.58885,B,Private room,3,1.0,1.0,88.0,2,25,5.0,True
2342,-82.5747,35.64252,D,Entire home/apt,8,4.0,5.0,425.0,3,1,5.0,True
2343,-82.48242,35.63966,E,Entire home/apt,6,3.0,3.0,302.0,2,21,5.0,True
2344,-82.56809,35.48011,F,Entire home/apt,4,1.0,2.0,91.0,1,20,4.95,True
2345,-82.50647,35.47011,F,Entire home/apt,8,3.0,4.0,159.0,1,10,4.3,True
2346,-82.65894,35.5606,G,Entire home/apt,4,1.0,2.0,67.0,1,33,4.94,True
2347,-82.53041,35.58784,E,Entire home/apt,4,2.0,3.0,299.0,2,6,5.0,True
2348,-82.59525,35.57276,A,Entire home/apt,5,2.0,2.0,100.0,30,0,,False
2349,-82.56486,35.4736,F,Entire home/apt,6,2.0,2.0,145.0,2,18,4.94,True
2350,-82.54466,35.59428,B,Entire home/apt,6,3.0,3.0,270.0,30,0,,False
2351,-82.5827,35.62757,D,Entire home/apt,8,3.0,4.0,279.0,1,27,4.93,True
2352,-82.57317,35.57011,A,Entire home/apt,4,2.0,3.0,141.0,14,3,4.67,True
2353,-82.63893,35.63824,A,Private room,2,2.0,3.0,179.0,1,0,,False
2354,-82.57802,35.6105,A,Entire home/apt,3,,1.0,75.0,1,0,,True
2355,-82.50483,35.45323,F,Entire home/apt,6,3.0,4.0,200.0,3,14,5.0,True
2356,-82.57829,35.58531,A,Entire home/apt,4,1.0,2.0,136.0,2,25,4.96,True
2357,-82.66737,35.55499,G,Entire home/apt,7,4.0,4.0,216.0,3,10,5.0,False
2358,-82.5091,35.59347,E,Entire home/apt,2,1.0,1.0,102.0,2,3,4.67,True
2359,-82.48632,35.50189,C,Entire home/apt,6,3.0,4.0,296.0,3,19,5.0,True
2360,-82.52555,35.43061,H,Entire home/apt,12,4.0,12.0,323.0,1,22,5.0,True
2361,-82.631577,35.569981,A,Entire home/apt,7,3.0,4.0,153.0,2,37,4.89,False
2362,-82.481155,35.52739,C,Entire home/apt,8,4.0,5.0,440.0,2,3,5.0,True
2363,-82.58461,35.58216,A,Entire home/apt,4,2.0,2.0,95.0,28,3,4.67,False
2365,-82.48999,35.43887,H,Entire home/apt,4,2.0,3.0,128.0,1,23,4.87,True
2366,-82.54899,35.58832,B,Entire home/apt,4,2.0,2.0,225.0,30,2,5.0,True
2367,-82.60338,35.50423,A,Entire home/apt,12,5.0,7.0,410.0,3,22,5.0,True
2368,-82.55298,35.61702,D,Entire home/apt,2,1.0,1.0,165.0,2,21,4.95,True
2369,-82.52546,35.42828,H,Entire home/apt,2,1.0,1.0,138.0,2,32,4.97,True
2370,-82.56553,35.65609,D,Entire home/apt,6,3.0,4.0,246.0,2,34,4.88,True
2371,-82.51225,35.64298,D,Entire home/apt,6,3.0,3.0,299.0,2,32,5.0,True
2372,-82.63505,35.56556,A,Private room,2,1.0,,78.0,3,4,5.0,False
2374,-82.59426,35.5153,A,Entire home/apt,4,1.0,2.0,99.0,2,17,4.94,True
2375,-82.66424,35.50926,G,Entire home/apt,5,2.0,3.0,151.0,2,10,4.8,True
2376,-82.61019,35.63125,D,Entire home/apt,13,4.0,6.0,453.0,2,2,5.0,True
2377,-82.59283,35.56721,A,Entire home/apt,4,1.0,2.0,111.0,2,20,4.95,True
2378,-82.54612,35.58153,E,Entire home/apt,2,1.0,1.0,325.0,1,2,5.0,False
2379,-82.5861,35.57418,A,Private room,2,1.0,1.0,84.0,5,2,5.0,False
2380,-82.48375,35.55177,C,Entire home/apt,3,,2.0,121.0,2,15,4.8,False
2381,-82.64069,35.63652,A,Entire home/apt,6,2.0,2.0,171.0,1,1,5.0,False
2382,-82.54463,35.5749,C,Entire home/apt,8,3.0,3.0,100.0,30,4,5.0,False
2383,-82.61576,35.56909,A,Entire home/apt,3,1.0,1.0,90.0,1,46,4.96,False
2384,-82.50989,35.61248,D,Entire home/apt,2,1.0,2.0,90.0,1,15,4.93,False
2386,-82.55303,35.5963,B,Entire home/apt,2,,1.0,214.0,2,22,4.91,True
2387,-82.63496,35.57521,A,Entire home/apt,8,4.0,4.0,313.0,3,4,4.0,True
2388,-82.49572,35.50005,C,Entire home/apt,10,4.0,4.0,242.0,1,19,5.0,True
2389,-82.62279,35.59478,A,Entire home/apt,6,3.0,3.0,233.0,2,16,4.81,True
2390,-82.56119,35.60324,B,Entire home/apt,11,4.0,6.0,699.0,1,1,5.0,False
2391,-82.66579,35.64645,A,Entire home/apt,16,5.0,11.0,663.0,3,19,4.95,True
2392,-82.52943,35.45636,F,Entire home/apt,9,3.0,5.0,181.0,2,13,5.0,True
2393,-82.5291,35.58083,E,Entire home/apt,6,2.0,2.0,300.0,3,10,4.6,True
2394,-82.61545,35.56291,A,Entire home/apt,4,2.0,2.0,120.0,28,1,5.0,False
2395,-82.51807,35.47203,F,Entire home/apt,6,4.0,4.0,95.0,30,0,,True
2396,-82.59156,35.625278,D,Private room,2,1.0,1.0,72.0,2,20,5.0,True
2397,-82.62192,35.57758,A,Entire home/apt,2,1.0,1.0,74.0,2,18,4.94,False
2398,-82.57273,35.64274,D,Private room,4,2.0,2.0,276.0,1,0,,False
2399,-82.55199,35.59099,B,Entire home/apt,4,2.0,2.0,409.0,1,24,4.92,True
2400,-82.57431,35.5866,A,Entire home/apt,8,4.0,,168.0,30,0,,False
2401,-82.61154,35.60268,A,Entire home/apt,12,5.0,7.0,495.0,1,12,4.83,True
2402,-82.5814,35.45995,F,Entire home/apt,4,2.0,2.0,105.0,2,13,4.92,True
2403,-82.5828,35.63419,D,Entire home/apt,4,2.0,2.0,133.0,2,30,4.93,True
2404,-82.47695,35.5535,C,Entire home/apt,10,3.0,5.0,223.0,2,29,4.93,True
2405,-82.60464,35.60509,A,Entire home/apt,4,2.0,2.0,115.0,1,44,4.91,True
2406,-82.55269,35.59694,B,Entire home/apt,6,3.0,3.0,214.0,30,0,,True
2407,-82.66239,35.62523,A,Entire home/apt,4,2.0,2.0,135.0,2,19,5.0,True
2408,-82.55612,35.61999,D,Entire home/apt,2,2.0,2.0,172.0,1,44,5.0,True
2409,-82.65359,35.562,G,Entire home/apt,6,3.0,4.0,166.0,30,1,4.0,False
2410,-82.5121,35.55481,C,Entire home/apt,4,2.0,2.0,137.0,2,25,5.0,True
2411,-82.56969,35.63856,D,Entire home/apt,2,1.0,1.0,156.0,2,4,5.0,True
2412,-82.50462,35.56179,C,Entire home/apt,4,2.0,2.0,60.0,30,1,5.0,False
2413,-82.56024,35.59908,B,Entire home/apt,6,3.0,3.0,321.0,3,3,5.0,False
2414,-82.610886,35.576359,A,Entire home/apt,4,2.0,2.0,112.0,1,17,4.76,True
2415,-82.6396,35.57564,A,Entire home/apt,3,2.0,3.0,73.0,1,36,4.86,True
2416,-82.60539,35.57401,A,Entire home/apt,3,2.0,2.0,100.0,28,2,5.0,False
2417,-82.633881,35.576618,A,Entire home/apt,9,3.0,5.0,192.0,2,9,4.67,True
2418,-82.55829,35.59746,B,Entire home/apt,4,2.0,2.0,452.0,1,9,4.67,True
2419,-82.55102,35.59691,B,Entire home/apt,4,2.0,2.0,381.0,1,16,4.5,True
2420,-82.64933,35.61755,A,Entire home/apt,8,4.0,4.0,312.0,2,7,4.57,True
2421,-82.56021,35.60794,B,Entire home/apt,2,1.0,,128.0,2,19,5.0,False
2422,-82.54101,35.57876,C,Entire home/apt,2,1.0,,80.0,5,2,5.0,False
2423,-82.5417,35.57282,C,Private room,2,1.0,1.0,119.0,2,18,4.89,True
2424,-82.53214,35.55483,C,Entire home/apt,4,2.0,2.0,95.0,1,3,5.0,True
2425,-82.54347,35.63108,D,Entire home/apt,7,3.0,3.0,417.0,30,0,,True
2426,-82.62813,35.63194,A,Entire home/apt,14,4.0,7.0,350.0,1,21,4.95,True
2427,-82.54128,35.58708,B,Entire home/apt,7,2.0,3.0,127.0,24,3,5.0,True
2428,-82.651871,35.560497,G,Entire home/apt,5,2.0,2.0,197.0,3,20,4.95,False
2429,-82.60252,35.57507,A,Entire home/apt,2,1.0,,82.0,1,20,5.0,False
2430,-82.62069,35.51063,A,Entire home/apt,4,2.0,2.0,123.0,1,53,4.91,True
2431,-82.55887,35.47589,F,Entire home/apt,6,3.0,3.0,145.0,2,0,,False
2432,-82.51499,35.54472,C,Entire home/apt,6,3.0,3.0,161.0,1,3,4.33,True
2433,-82.6398,35.62107,A,Entire home/apt,4,2.0,2.0,95.0,2,12,4.58,True
2434,-82.546,35.59454,B,Entire home/apt,8,4.0,4.0,795.0,1,8,4.75,True
2435,-82.50973,35.55474,C,Private room,2,1.0,1.0,122.0,2,5,5.0,True
2437,-82.597618,35.579502,A,Entire home/apt,2,1.0,1.0,125.0,2,2,5.0,True
2438,-82.51021,35.5477,C,Entire home/apt,8,3.0,4.0,204.0,3,22,5.0,False
2439,-82.51738,35.63413,D,Entire home/apt,2,1.0,2.0,142.0,2,10,5.0,False
2440,-82.58677,35.5713,A,Entire home/apt,6,3.0,5.0,125.0,30,2,5.0,True
2441,-82.63227,35.569,A,Entire home/apt,8,3.0,5.0,258.0,3,14,4.86,False
2442,-82.57284,35.58286,A,Entire home/apt,3,1.0,2.0,128.0,2,4,4.75,False
2443,-82.61040240482419,35.65058350126153,D,Entire home/apt,2,1.0,1.0,132.0,2,1,5.0,True
2444,-82.53152,35.60328,E,Entire home/apt,6,2.0,2.0,153.0,3,21,4.9,False
2445,-82.46454,35.58787,E,Private room,2,1.0,,75.0,1,0,,False
2446,-82.61712,35.50596,A,Entire home/apt,12,5.0,6.0,358.0,2,29,4.97,True
2447,-82.50692,35.42843,H,Entire home/apt,6,3.0,3.0,129.0,3,9,5.0,True
2448,-82.58289,35.62779,D,Entire home/apt,12,4.0,6.0,323.0,1,19,5.0,True
2449,-82.57245,35.58438,A,Entire home/apt,4,3.0,2.0,150.0,14,0,,False
2450,-82.54901,35.59397,B,Entire home/apt,4,1.0,1.0,204.0,2,30,4.93,True
2451,-82.50539,35.47661,F,Entire home/apt,10,4.0,7.0,516.0,3,17,4.82,True
2452,-82.63845,35.5992,A,Entire home/apt,3,1.0,1.0,166.0,2,17,4.71,False
2453,-82.60184,35.59599,A,Entire home/apt,10,3.0,6.0,196.0,1,21,4.81,True
2454,-82.65527,35.53564,G,Entire home/apt,4,1.0,2.0,137.0,2,9,5.0,False
2455,-82.65202,35.57365,G,Entire home/apt,6,2.0,2.0,225.0,1,0,,False
2459,-82.53286,35.55311,C,Entire home/apt,4,2.0,2.0,175.0,1,15,4.73,False
2460,-82.55959,35.58839,B,Entire home/apt,2,1.0,1.0,208.0,2,26,5.0,False
2461,-82.5496,35.59394,B,Entire home/apt,4,1.0,1.0,204.0,2,27,4.93,True
2462,-82.47923,35.62783,E,Entire home/apt,4,1.0,2.0,124.0,2,1,5.0,True
2463,-82.4857,35.60347,E,Entire home/apt,7,3.0,5.0,310.0,1,4,5.0,True
2464,-82.5269,35.61425,E,Entire home/apt,2,1.0,1.0,90.0,1,1,4.0,True
2465,-82.57828,35.63431,D,Entire home/apt,6,2.0,3.0,135.0,2,9,4.67,True
2466,-82.5269,35.5664,C,Entire home/apt,4,2.0,2.0,100.0,28,1,4.0,False
2467,-82.53562,35.60691,D,Entire home/apt,7,2.0,3.0,152.0,2,20,4.95,True
2468,-82.46259,35.42521,H,Entire home/apt,13,4.0,7.0,273.0,1,15,4.87,True
2469,-82.48335,35.47238,H,Entire home/apt,8,4.0,6.0,122.0,2,5,4.2,True
2470,-82.55566,35.60876,B,Private room,1,1.0,1.0,70.0,8,0,,True
2471,-82.51748,35.55236,C,Entire home/apt,8,4.0,4.0,280.0,1,27,5.0,True
2472,-82.53019,35.58398,E,Entire home/apt,4,2.0,2.0,169.0,30,0,,False
2473,-82.47787,35.5157,C,Entire home/apt,16,5.0,10.0,1091.0,1,9,4.89,True
2474,-82.62894,35.58166,A,Entire home/apt,16,8.0,12.0,650.0,2,21,4.76,True
2475,-82.47832,35.51735,C,Entire home/apt,9,3.0,5.0,164.0,2,20,4.95,True
2476,-82.64391,35.61634,A,Entire home/apt,2,1.0,2.0,75.0,24,0,,False
2477,-82.58653,35.62907,D,Entire home/apt,3,1.0,2.0,141.0,2,13,5.0,False
2478,-82.56999,35.57963,A,Entire home/apt,4,3.0,3.0,119.0,29,1,5.0,False
2479,-82.48972,35.54966,C,Entire home/apt,2,1.0,1.0,63.0,1,21,4.81,True
2480,-82.55101,35.5729,C,Entire home/apt,4,2.0,2.0,75.0,30,2,5.0,False
2481,-82.51918,35.59627,E,Entire home/apt,3,1.0,2.0,125.0,2,17,4.88,False
2482,-82.52793,35.56548,C,Entire home/apt,6,3.0,3.0,86.0,30,0,,True
2483,-82.56946,35.56938,A,Entire home/apt,4,2.0,2.0,155.0,28,3,5.0,False
2484,-82.57722,35.5783,A,Entire home/apt,3,3.0,2.0,115.0,30,2,5.0,True
2486,-82.58216,35.62882,D,Entire home/apt,3,1.0,2.0,150.0,2,13,4.92,True
2487,-82.57701,35.57966,A,Entire home/apt,4,3.0,3.0,131.0,30,1,5.0,False
2488,-82.57865,35.62713,D,Entire home/apt,5,2.0,3.0,180.0,2,8,4.63,False
2490,-82.503105,35.488411,C,Entire home/apt,6,3.0,3.0,100.0,1,1,4.0,True
2491,-82.5339,35.62188,D,Entire home/apt,12,5.0,6.0,990.0,3,1,5.0,True
2492,-82.62912,35.62569,A,Entire home/apt,3,1.0,1.0,124.0,1,7,5.0,False
2493,-82.48123,35.56574,C,Entire home/apt,7,3.0,5.0,232.0,2,1,5.0,True
2494,-82.63706,35.58809,A,Entire home/apt,6,3.0,4.0,172.0,2,25,4.92,True
2495,-82.55292,35.61765,D,Entire home/apt,4,1.0,2.0,120.0,2,9,5.0,False
2496,-82.57648,35.58106,A,Entire home/apt,6,2.0,4.0,107.0,29,2,5.0,True
2497,-82.62974,35.55234,A,Entire home/apt,6,3.0,4.0,210.0,1,17,5.0,False
2499,-82.58247,35.46091,F,Entire home/apt,6,3.0,4.0,132.0,2,11,5.0,False
2500,-82.5179,35.64414,D,Entire home/apt,6,3.0,3.0,375.0,2,0,,True
2501,-82.49119,35.54804,C,Entire home/apt,2,1.0,1.0,73.0,1,31,4.81,True
2502,-82.66535,35.54607,G,Entire home/apt,2,1.0,1.0,81.0,1,4,5.0,False
2503,-82.63724,35.58497,A,Entire home/apt,6,3.0,4.0,164.0,2,3,5.0,False
2504,-82.56405,35.5886,B,Entire home/apt,6,2.0,3.0,229.0,4,10,4.9,False
2505,-82.5259,35.42982,H,Entire home/apt,6,3.0,4.0,294.0,1,1,5.0,True
2506,-82.65003,35.61798,A,Entire home/apt,6,3.0,3.0,139.0,1,2,4.5,True
2507,-82.52758,35.42981,H,Entire home/apt,2,1.0,1.0,207.0,1,1,5.0,True
2508,-82.5868,35.64839,D,Entire home/apt,2,1.0,1.0,95.0,2,6,5.0,False
2509,-82.524971,35.429245,H,Entire home/apt,6,3.0,3.0,163.0,1,11,5.0,False
2510,-82.66787,35.53313,G,Entire home/apt,6,3.0,4.0,132.0,2,13,4.69,True
2511,-82.54555,35.60894,B,Entire home/apt,2,1.0,1.0,65.0,29,1,5.0,True
2512,-82.58634,35.58647,A,Entire home/apt,2,1.0,1.0,65.0,30,2,5.0,True
2514,-82.51691,35.47439,F,Entire home/apt,2,1.0,1.0,86.0,1,10,5.0,True
2515,-82.53504,35.45656,F,Private room,2,1.0,1.0,62.0,2,9,5.0,False
2516,-82.54987,35.60559,B,Entire home/apt,1,1.0,1.0,80.0,14,0,,False
2517,-82.55256,35.59687,B,Entire home/apt,6,3.0,3.0,666.0,1,6,4.5,True
2518,-82.55851,35.5866,B,Entire home/apt,2,1.0,1.0,67.0,30,0,,True
2519,-82.58473,35.65591,D,Entire home/apt,3,1.0,1.0,130.0,2,11,5.0,False
2520,-82.50652,35.4821,F,Entire home/apt,4,1.0,2.0,163.0,1,6,5.0,True
2521,-82.51984,35.6152,E,Entire home/apt,4,2.0,3.0,225.0,3,19,4.89,False
2522,-82.58267,35.57167,A,Entire home/apt,6,3.0,3.0,182.0,2,20,4.85,False
2523,-82.53614,35.46151,F,Entire home/apt,6,2.0,2.0,117.0,2,21,5.0,False
2524,-82.61575,35.51154,A,Entire home/apt,6,3.0,3.0,174.0,1,10,5.0,False
2525,-82.51781,35.63639,D,Entire home/apt,4,1.0,1.0,110.0,1,1,5.0,False
2526,-82.54625,35.60197,B,Entire home/apt,2,1.0,1.0,145.0,1,18,4.83,True
2527,-82.55458,35.6054,B,Private room,2,1.0,1.0,77.0,2,6,5.0,True
2528,-82.52808,35.53843,C,Entire home/apt,4,1.0,3.0,232.0,1,3,5.0,False
2529,-82.47632,35.55581,C,Entire home/apt,8,3.0,4.0,155.0,1,6,5.0,True
2530,-82.64219,35.61839,A,Entire home/apt,8,3.0,4.0,142.0,2,8,5.0,False
2531,-82.63712,35.61153,A,Entire home/apt,9,3.0,3.0,350.0,4,1,5.0,False
2532,-82.51064,35.54874,C,Entire home/apt,8,4.0,5.0,243.0,3,9,4.78,True
2533,-82.55268,35.5951,B,Entire home/apt,4,2.0,2.0,175.0,1,0,,True
2534,-82.58823,35.63558,D,Entire home/apt,10,4.0,7.0,375.0,2,3,4.33,True
2535,-82.52685,35.56667,C,Entire home/apt,4,2.0,2.0,99.0,30,0,,False
2536,-82.49133,35.54717,C,Entire home/apt,3,2.0,2.0,73.0,1,33,4.64,True
2538,-82.57449,35.57455,A,Entire home/apt,6,3.0,3.0,134.0,2,19,5.0,False
2539,-82.5978,35.50741,A,Entire home/apt,10,6.0,16.0,330.0,2,20,4.84,True
2540,-82.50237,35.50075,C,Entire home/apt,10,3.0,5.0,215.0,1,2,5.0,True
2541,-82.55191,35.59055,B,Entire home/apt,4,1.0,2.0,245.0,2,22,4.91,True
2542,-82.47489,35.55628,C,Entire home/apt,6,3.0,3.0,292.0,4,1,5.0,True
2543,-82.61775,35.63217,A,Entire home/apt,8,3.0,4.0,221.0,2,2,5.0,True
2544,-82.49469,35.54911,C,Entire home/apt,9,2.0,6.0,241.0,2,10,4.9,True
2545,-82.57669,35.57742,A,Entire home/apt,4,1.0,2.0,122.0,31,11,4.82,True
2546,-82.58815,35.46057,F,Entire home/apt,10,4.0,7.0,278.0,3,16,4.81,True
2547,-82.57556,35.62092,D,Entire home/apt,8,3.0,3.0,247.0,2,16,4.88,True
2548,-82.62273,35.59735,A,Entire home/apt,5,2.0,3.0,127.0,2,13,4.85,True
2549,-82.5559,35.59732,B,Entire home/apt,2,1.0,1.0,127.0,2,38,4.5,True
2550,-82.5527,35.59311,B,Entire home/apt,4,1.0,2.0,225.0,2,12,4.5,True
2551,-82.55297,35.59325,B,Entire home/apt,6,2.0,3.0,289.0,2,35,4.77,True
2552,-82.55378,35.59368,B,Entire home/apt,6,2.0,3.0,257.0,2,10,4.6,True
2553,-82.55377,35.59389,B,Entire home/apt,4,1.0,2.0,222.0,2,13,4.77,True
2554,-82.49229,35.46273,F,Entire home/apt,16,6.0,11.0,502.0,2,1,4.0,True
2555,-82.55421,35.59757,B,Entire home/apt,2,1.0,1.0,172.0,2,74,4.61,True
2556,-82.46557,35.4369,H,Entire home/apt,8,3.0,5.0,166.0,2,12,4.67,True
2557,-82.49388,35.46847,F,Entire home/apt,12,5.0,6.0,564.0,3,11,4.82,False
2558,-82.47382,35.6517,E,Entire home/apt,6,2.0,3.0,171.0,2,20,4.9,True
2559,-82.51799,35.56102,C,Entire home/apt,4,2.0,2.0,99.0,28,1,5.0,False
2560,-82.59777,35.62653,D,Entire home/apt,11,3.0,4.0,307.0,2,65,4.6,True
2561,-82.55258,35.59796,B,Entire home/apt,4,2.0,2.0,381.0,2,8,4.5,True
2562,-82.49496,35.54822,C,Entire home/apt,10,3.0,10.0,343.0,2,25,4.92,True
2563,-82.59988,35.50766,A,Entire home/apt,10,4.0,9.0,231.0,2,0,,True
2564,-82.47552,35.65331,E,Entire home/apt,6,2.0,3.0,269.0,2,40,4.67,True
2565,-82.5988,35.50703,A,Entire home/apt,6,2.0,3.0,93.0,2,4,4.5,True
2566,-82.65515,35.5112,G,Entire home/apt,4,2.0,2.0,154.0,2,14,4.64,True
2567,-82.63168,35.60812,A,Entire home/apt,10,4.0,6.0,409.0,2,25,4.64,True
2568,-82.55439,35.5956,B,Entire home/apt,6,3.0,3.0,671.0,3,5,4.8,True
2569,-82.49542,35.54772,C,Entire home/apt,16,5.0,15.0,692.0,2,0,,True
2570,-82.59766,35.45099,F,Entire home/apt,12,3.0,8.0,256.0,2,2,3.0,True
2571,-82.61182,35.55266,A,Entire home/apt,7,3.0,5.0,178.0,2,21,4.52,True
2572,-82.46405,35.46749,H,Entire home/apt,16,6.0,12.0,743.0,2,7,4.0,True
2573,-82.51153,35.47919,F,Entire home/apt,12,3.0,7.0,277.0,2,39,4.74,True
2574,-82.57782,35.62792,D,Entire home/apt,8,2.0,4.0,186.0,2,3,5.0,True
2575,-82.57416,35.58426,A,Entire home/apt,2,1.0,1.0,99.0,2,10,5.0,False
2576,-82.57799,35.58718,A,Entire home/apt,6,2.0,2.0,528.0,1,1,5.0,False
2577,-82.56442,35.60431,B,Entire home/apt,5,2.0,3.0,150.0,1,5,5.0,False
2578,-82.60943,35.58243,A,Entire home/apt,2,,1.0,129.0,2,13,5.0,False
2579,-82.62895,35.58251,A,Entire home/apt,4,2.0,2.0,157.0,2,7,4.86,True
2580,-82.60841,35.61795,A,Entire home/apt,4,1.0,4.0,165.0,1,2,5.0,False
2581,-82.50043,35.48194,F,Entire home/apt,8,4.0,5.0,177.0,2,8,5.0,False
2582,-82.49518,35.51223,C,Entire home/apt,3,1.0,1.0,75.0,1,15,4.93,False
2583,-82.57682,35.60533,B,Entire home/apt,4,2.0,3.0,159.0,2,22,4.86,True
2584,-82.54519,35.57854,C,Entire home/apt,6,3.0,3.0,65.0,30,0,,False
2585,-82.57328,35.58625,A,Entire home/apt,6,1.0,2.0,91.0,30,0,,True
2586,-82.46336,35.58708,E,Entire home/apt,8,3.0,5.0,181.0,2,3,4.67,True
2587,-82.65959,35.63351,A,Entire home/apt,10,4.0,4.0,422.0,1,5,5.0,True
2588,-82.50628,35.47337,F,Private room,2,1.0,1.0,55.0,1,8,5.0,False
2589,-82.50742,35.47765,F,Entire home/apt,4,1.0,2.0,100.0,3,0,,True
2590,-82.54752,35.57252,C,Entire home/apt,8,3.0,5.0,300.0,2,0,,True
2591,-82.57966,35.62897,D,Entire home/apt,10,5.0,5.0,252.0,1,4,5.0,True
2592,-82.56698,35.58978,B,Entire home/apt,2,1.0,1.0,154.0,2,10,4.9,False
2596,-82.48502,35.56273,C,Entire home/apt,4,3.0,4.0,178.0,2,1,5.0,True
2597,-82.51697,35.55095,C,Entire home/apt,8,4.0,4.0,393.0,1,3,4.33,False
2598,-82.55014,35.60561,B,Entire home/apt,6,3.0,3.0,438.0,3,1,5.0,True
2599,-82.55695,35.59207,B,Entire home/apt,6,2.0,3.0,322.0,2,1,5.0,True
2600,-82.46634,35.65073,E,Entire home/apt,4,1.0,2.0,124.0,2,6,5.0,False
2601,-82.60478,35.60062,A,Entire home/apt,5,3.0,3.0,187.0,2,5,5.0,False
2602,-82.62404,35.62908,A,Entire home/apt,8,4.0,5.0,187.0,1,2,4.5,True
2603,-82.636894,35.577106,A,Entire home/apt,6,2.0,4.0,163.0,1,21,5.0,True
2604,-82.56732,35.48007,F,Entire home/apt,6,4.0,4.0,236.0,3,11,5.0,True
2605,-82.5341,35.56028,C,Private room,2,1.0,1.0,60.0,1,10,4.8,False
2606,-82.46664,35.61173,E,Entire home/apt,14,6.0,8.0,343.0,1,12,5.0,True
2607,-82.58498,35.58147,A,Entire home/apt,6,3.0,3.0,139.0,30,1,5.0,False
2608,-82.55986,35.623,D,Entire home/apt,4,1.0,2.0,124.0,1,15,5.0,True
2609,-82.47844,35.62344,E,Entire home/apt,8,3.0,4.0,393.0,2,4,4.75,True
2610,-82.65155,35.55925,G,Entire home/apt,6,3.0,3.0,150.0,1,9,4.89,True
2611,-82.57451,35.58241,A,Entire home/apt,4,1.0,2.0,157.0,2,9,5.0,False
2612,-82.63386,35.61,A,Entire home/apt,16,7.0,8.0,740.0,1,17,4.82,True
2613,-82.46236,35.55082,C,Entire home/apt,8,4.0,4.0,328.0,2,6,5.0,True
2614,-82.57004,35.62053,D,Entire home/apt,4,2.0,2.0,180.0,2,3,5.0,True
2615,-82.50153,35.47448,F,Entire home/apt,7,3.0,4.0,136.0,2,13,5.0,True
